ENQ2023Z,20231214,1241,16488.75,16489.50,16484.25,16485.75,56,121
ENQ2023Z,20231214,1242,16486.50,16492.00,16485.50,16485.75,57,130
ENQ2023Z,20231214,1243,16485.50,16487.50,16481.75,16485.75,87,190
ENQ2023Z,20231214,1244,16486.75,16486.75,16481.25,16483.25,33,67
ENQ2023Z,20231214,1245,16482.25,16485.00,16479.75,16485.00,54,104
ENQ2023Z,20231214,1246,16483.75,16483.75,16479.00,16479.50,37,73
ENQ2023Z,20231214,1247,16480.25,16480.50,16474.25,16474.25,89,192
ENQ2023Z,20231214,1248,16474.00,16476.50,16467.00,16467.50,184,349
ENQ2023Z,20231214,1249,16466.75,16469.50,16459.75,16462.00,143,241
ENQ2023Z,20231214,1250,16461.50,16462.00,16445.50,16450.00,175,297
ENQ2023Z,20231214,1251,16450.00,16451.00,16428.75,16433.25,204,487
ENQ2023Z,20231214,1252,16433.50,16434.50,16422.50,16431.00,211,402
ENQ2023Z,20231214,1253,16429.50,16429.50,16418.75,16418.75,167,396
ENQ2023Z,20231214,1254,16419.50,16432.75,16419.25,16431.50,143,342
ENQ2023Z,20231214,1255,16431.50,16447.75,16431.50,16440.75,141,281
ENQ2023Z,20231214,1256,16441.75,16451.75,16441.75,16450.00,93,206
ENQ2023Z,20231214,1257,16449.50,16451.50,16444.25,16445.00,70,113
ENQ2023Z,20231214,1258,16445.75,16451.00,16445.25,16451.00,44,66
ENQ2023Z,20231214,1259,16451.50,16459.75,16450.75,16458.75,101,188
ENQ2023Z,20231214,1300,16457.75,16472.50,16456.75,16463.75,179,348
ENQ2023Z,20231214,1301,16464.75,16475.00,16464.25,16475.00,67,123
ENQ2023Z,20231214,1302,16474.25,16477.25,16472.00,16472.75,71,134
ENQ2023Z,20231214,1303,16473.50,16478.50,16472.00,16476.50,86,180
ENQ2023Z,20231214,1304,16476.25,16476.25,16470.50,16471.75,87,243
ENQ2023Z,20231214,1305,16472.25,16479.50,16470.00,16477.75,57,95
ENQ2023Z,20231214,1306,16477.75,16481.25,16470.25,16481.25,83,133
ENQ2023Z,20231214,1307,16482.00,16483.75,16476.75,16479.25,50,86
ENQ2023Z,20231214,1308,16478.50,16479.00,16473.25,16473.50,43,73
ENQ2023Z,20231214,1309,16474.25,16475.50,16467.25,16469.50,68,122
ENQ2023Z,20231214,1310,16470.25,16481.75,16463.50,16481.25,163,294
ENQ2023Z,20231214,1311,16480.50,16485.75,16478.50,16480.25,76,129
ENQ2023Z,20231214,1312,16479.00,16489.50,16479.00,16489.00,88,151
ENQ2023Z,20231214,1313,16489.50,16489.75,16484.25,16485.50,58,94
ENQ2023Z,20231214,1314,16485.25,16488.00,16482.00,16483.50,59,89
ENQ2023Z,20231214,1315,16483.00,16486.00,16482.75,16483.50,31,49
ENQ2023Z,20231214,1316,16484.00,16491.25,16483.00,16490.50,47,73
ENQ2023Z,20231214,1317,16490.00,16494.00,16490.00,16492.00,49,76
ENQ2023Z,20231214,1318,16493.25,16497.00,16492.75,16494.75,67,117
ENQ2023Z,20231214,1319,16494.75,16501.50,16494.75,16501.25,57,113
ENQ2023Z,20231214,1320,16502.00,16505.25,16500.75,16503.00,68,145
ENQ2023Z,20231214,1321,16501.75,16505.50,16499.50,16503.00,54,79
ENQ2023Z,20231214,1322,16502.75,16507.75,16502.75,16506.50,54,102
ENQ2023Z,20231214,1323,16506.50,16509.75,16501.25,16504.50,76,120
ENQ2023Z,20231214,1324,16504.25,16509.50,16503.75,16509.00,63,95
ENQ2023Z,20231214,1325,16508.50,16511.00,16507.00,16510.25,92,150
ENQ2023Z,20231214,1326,16509.75,16513.50,16508.00,16510.00,72,125
ENQ2023Z,20231214,1327,16511.25,16511.50,16506.00,16508.50,67,115
ENQ2023Z,20231214,1328,16507.50,16508.75,16499.75,16505.00,99,185
ENQ2023Z,20231214,1329,16505.25,16514.50,16505.25,16514.50,70,128
ENQ2023Z,20231214,1330,16514.75,16515.50,16506.75,16507.00,77,132
ENQ2023Z,20231214,1331,16508.00,16510.50,16502.50,16503.75,85,139
ENQ2023Z,20231214,1332,16504.00,16512.00,16500.25,16506.25,103,170
